Loss,LMI_category,EventID,tc_id,Iteration,LFI_ms
17920394.41,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-271-10,271-10,5271,25.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-271-11,271-11,5271,
3411528.588,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-271-12,271-12,5271,20.84674609
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-271-13,271-13,5271,
706657869.9,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-271-14,271-14,5271,25.1
62468067068,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-271-15,271-15,5271,42.12398777
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-0,272-0,5272,
11932065.22,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-1,272-1,5272,23.3
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-2,272-2,5272,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-3,272-3,5272,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-4,272-4,5272,
118652.0597,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-5,272-5,5272,20.3
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-6,272-6,5272,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-7,272-7,5272,
6972980915,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-8,272-8,5272,33
3311665393,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-9,272-9,5272,30.22510728
604015.2336,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-10,272-10,5272,21.5
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-11,272-11,5272,
28506082.35,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-12,272-12,5272,22.42021602
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-13,272-13,5272,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-14,272-14,5272,
78153322915,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-272-15,272-15,5272,44.623048
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-273-0,273-0,5273,
13616749.08,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-273-1,273-1,5273,22.6
2749597013,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-273-2,273-2,5273,30
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-273-3,273-3,5273,
137839755.7,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-273-4,273-4,5273,30.8
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-273-5,273-5,5273,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-273-6,273-6,5273,
10841273.91,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-273-7,273-7,5273,22.2
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-273-8,273-8,5273,
20967884.89,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-273-9,273-9,5273,28.8
1.66942E+11,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-273-10,273-10,5273,54.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-273-11,273-11,5273,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-274-0,274-0,5274,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-274-1,274-1,5274,
205239.8429,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-274-2,274-2,5274,16.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-274-3,274-3,5274,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-274-4,274-4,5274,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-274-5,274-5,5274,
1.57203E+11,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-274-6,274-6,5274,69.3
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-274-7,274-7,5274,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-0,275-0,5275,
225391244.8,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-1,275-1,5275,31.34271317
532664667.4,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-2,275-2,5275,32.34280256
14138093372,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-3,275-3,5275,41.6
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-4,275-4,5275,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-5,275-5,5275,
11838189.6,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-6,275-6,5275,23.62703873
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-7,275-7,5275,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-8,275-8,5275,
45434.59494,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-9,275-9,5275,19.4
32116022.79,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-10,275-10,5275,21
8691.852423,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-11,275-11,5275,16.6
64961730.88,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-275-12,275-12,5275,24.6
780729627.5,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-0,276-0,5276,27.6
377220891.9,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-1,276-1,5276,24.6
44656781.88,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-2,276-2,5276,23.9
277465158.1,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-3,276-3,5276,24.3
6830864108,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-4,276-4,5276,32.52038246
188042853.5,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-5,276-5,5276,
58307896804,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-6,276-6,5276,55.6
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-7,276-7,5276,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-8,276-8,5276,
131885.388,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-9,276-9,5276,20.9
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-10,276-10,5276,
1233869451,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-11,276-11,5276,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-276-12,276-12,5276,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-277-0,277-0,5277,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-277-1,277-1,5277,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-277-2,277-2,5277,
630426068.2,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-277-3,277-3,5277,39
311914424.8,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-277-4,277-4,5277,46.7
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-277-5,277-5,5277,
3162161.881,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-277-6,277-6,5277,30.4
71272250607,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-277-7,277-7,5277,71.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-277-8,277-8,5277,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-277-9,277-9,5277,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-277-10,277-10,5277,
95942804.4,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-278-0,278-0,5278,26.8
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-278-1,278-1,5278,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-278-2,278-2,5278,
2115.33721,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-278-3,278-3,5278,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-278-4,278-4,5278,
27259726.71,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-278-5,278-5,5278,26.4
512449792.7,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-279-0,279-0,5279,25.91489068
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-279-1,279-1,5279,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-279-2,279-2,5279,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-279-3,279-3,5279,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-279-4,279-4,5279,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-279-5,279-5,5279,
1327890.16,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-279-6,279-6,5279,
73606896.95,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-279-7,279-7,5279,28.4
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-279-8,279-8,5279,
8570465238,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-279-9,279-9,5279,34.3
19159489436,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-279-10,279-10,5279,70.5
29020712322,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-280-0,280-0,5280,55.5
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-280-1,280-1,5280,
2.42837E+11,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-280-2,280-2,5280,62.7
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-280-3,280-3,5280,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-280-4,280-4,5280,
30072802.63,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-280-5,280-5,5280,19.7
3590416.796,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-280-6,280-6,5280,19.2
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-280-7,280-7,5280,
6396331.446,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-281-0,281-0,5281,25.6
3536271635,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-281-1,281-1,5281,27.72699911
994950237.2,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-281-2,281-2,5281,30.74088218
2567301658,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-0,282-0,5282,27.53359931
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-1,282-1,5282,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-2,282-2,5282,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-3,282-3,5282,
164598.4296,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-4,282-4,5282,15.22759372
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-5,282-5,5282,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-6,282-6,5282,
1884449491,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-7,282-7,5282,44.5
3854638.71,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-8,282-8,5282,21.7
8696300488,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-9,282-9,5282,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-10,282-10,5282,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-11,282-11,5282,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-12,282-12,5282,
31724176214,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-13,282-13,5282,36.9
1550216.701,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-282-14,282-14,5282,18.10844231
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-283-0,283-0,5283,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-283-1,283-1,5283,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-283-2,283-2,5283,
182988658.6,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-283-3,283-3,5283,31.2
1515707.273,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-283-4,283-4,5283,20.4
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-283-5,283-5,5283,
9902.23047,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-283-6,283-6,5283,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-283-7,283-7,5283,
79353949.25,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-283-8,283-8,5283,19.3
952302824.6,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-283-9,283-9,5283,23.9495154
230.1823163,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-283-10,283-10,5283,
61550431.18,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-284-0,284-0,5284,29.1
899.6974374,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-284-1,284-1,5284,17.3
2777032380,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-284-2,284-2,5284,28.42981799
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-284-3,284-3,5284,
1114760931,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-284-4,284-4,5284,36.7
20460894.78,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-284-5,284-5,5284,19.63582194
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-284-6,284-6,5284,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-284-7,284-7,5284,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-0,285-0,5285,
8080554.264,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-1,285-1,5285,39.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-2,285-2,5285,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-3,285-3,5285,
1880937708,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-4,285-4,5285,43.9
673881839.8,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-5,285-5,5285,24.40548758
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-6,285-6,5285,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-7,285-7,5285,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-8,285-8,5285,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-9,285-9,5285,
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-10,285-10,5285,
802106988.2,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-11,285-11,5285,18.81721592
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-12,285-12,5285,
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-13,285-13,5285,
12012416037,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-14,285-14,5285,33.1
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-285-15,285-15,5285,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-286-0,286-0,5286,
109975597,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-286-1,286-1,5286,34.5
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-286-2,286-2,5286,
2868898.039,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-286-3,286-3,5286,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-286-4,286-4,5286,
7705454868,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-286-5,286-5,5286,26.46364196
1336662719,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-286-6,286-6,5286,
2330874.019,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-286-7,286-7,5286,25.6
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-287-0,287-0,5287,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-287-1,287-1,5287,15.77220898
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-287-2,287-2,5287,
3291292872,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-287-3,287-3,5287,36.3
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-287-4,287-4,5287,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-287-5,287-5,5287,
8300746.328,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-287-6,287-6,5287,33.3
1108301.38,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-287-7,287-7,5287,24
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-287-8,287-8,5287,
1852571.34,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-288-0,288-0,5288,20.81334107
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-288-1,288-1,5288,
4026.738471,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-288-2,288-2,5288,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-288-3,288-3,5288,
2787347.765,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-288-4,288-4,5288,23.01904254
18719.80479,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-288-5,288-5,5288,19.62122076
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-288-6,288-6,5288,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-288-7,288-7,5288,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-288-8,288-8,5288,17.12712339
2833872.478,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-289-0,289-0,5289,
13406710.46,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-289-1,289-1,5289,38.5
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-289-2,289-2,5289,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-289-3,289-3,5289,
134356630.6,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-289-4,289-4,5289,22.5
89731874.34,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-289-5,289-5,5289,
14400366470,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-289-6,289-6,5289,42.1
653712890.6,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-289-7,289-7,5289,24.2
266510029.2,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-289-8,289-8,5289,26.8
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-290-0,290-0,5290,
76062657244,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-290-1,290-1,5290,54.7
905057.8903,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-290-2,290-2,5290,21.82140959
182109802.8,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-290-3,290-3,5290,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-290-4,290-4,5290,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-290-5,290-5,5290,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-290-6,290-6,5290,
8933.909566,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-291-0,291-0,5291,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-291-1,291-1,5291,
3131615.01,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-291-2,291-2,5291,
8226527.135,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-291-3,291-3,5291,22.4
28303.18657,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-291-4,291-4,5291,19.7
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-291-5,291-5,5291,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-291-6,291-6,5291,
204232458.8,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-291-7,291-7,5291,23.6
439180607.2,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-291-8,291-8,5291,
2444885645,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-291-9,291-9,5291,31.4
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-291-10,291-10,5291,
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-292-0,292-0,5292,
390721.5176,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-292-1,292-1,5292,28.72836825
31069.80426,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-292-2,292-2,5292,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-292-3,292-3,5292,
531545.6729,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-292-4,292-4,5292,21.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-292-5,292-5,5292,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-292-6,292-6,5292,19.8
66572523.49,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-292-7,292-7,5292,37.1
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-292-8,292-8,5292,
4225718.715,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-292-9,292-9,5292,27.7
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-292-10,292-10,5292,
24969142.32,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-292-11,292-11,5292,27.1
9324578873,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-0,293-0,5293,41.5
3593533911,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-1,293-1,5293,23.8
5136031931,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-2,293-2,5293,37.3
7465184684,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-3,293-3,5293,31.5
36137469.26,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-4,293-4,5293,17.3
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-5,293-5,5293,
146044628,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-6,293-6,5293,24.83895188
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-7,293-7,5293,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-8,293-8,5293,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-9,293-9,5293,
82913877.34,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-10,293-10,5293,24.6
0,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-11,293-11,5293,13.0870187
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-12,293-12,5293,
535436108.9,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-13,293-13,5293,23.4
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-14,293-14,5293,
44063050.98,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-293-15,293-15,5293,24.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-294-0,294-0,5294,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-294-1,294-1,5294,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-294-2,294-2,5294,
49939825.16,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-295-0,295-0,5295,
446337254.6,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-295-1,295-1,5295,19.3
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-295-2,295-2,5295,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-295-3,295-3,5295,
19049436393,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-295-4,295-4,5295,54.6
14203417.76,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-295-5,295-5,5295,19.9
1351263509,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-295-6,295-6,5295,36.2
2331193037,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-295-7,295-7,5295,37.3
1742741760,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-295-8,295-8,5295,21.3
12608324243,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-295-9,295-9,5295,46.30268965
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-0,296-0,5296,
1118653.249,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-1,296-1,5296,30.6
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-2,296-2,5296,
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-3,296-3,5296,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-4,296-4,5296,
1646041.325,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-5,296-5,5296,36.9
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-6,296-6,5296,
7362223994,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-7,296-7,5296,51.2
1190896364,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-8,296-8,5296,21.5
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-9,296-9,5296,
16081963.17,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-10,296-10,5296,30.2
0,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-11,296-11,5296,
317842393.6,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-12,296-12,5296,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-13,296-13,5296,
79373341.8,5,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-14,296-14,5296,41.4
0,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-296-15,296-15,5296,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-297-0,297-0,5297,
10635636.46,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-297-1,297-1,5297,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-297-2,297-2,5297,
0,1,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-297-3,297-3,5297,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-297-4,297-4,5297,
0,3,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-297-5,297-5,5297,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-297-6,297-6,5297,
0,0,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-297-7,297-7,5297,
44154956.81,2,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-297-8,297-8,5297,26.3
7149135275,4,STORM_DATA_IBTRACS_NA_1000_YEARS_5.txt-297-9,297-9,5297,54.08261151
